processing,buffer_read
1411,483
5924,7530186
1714,922
7156,42795346
5943,20320521
1784,862
5881,1089422
1659,874
5851,5677030
6136,5719677
1761,830
5946,3213723
1727,854
1767,4921
5883,7242649
1826,895
5891,11720828
1780,849
5889,4233003
5795,7559577
1621,940
5803,23287673
8162,50253178
5176,4320395
5093,4504505
1616,4272
5891,2429236
1854,4796
5855,7203524
1739,892
5883,12733115
7594,29803602
2736,1365
2902,904
5913,2561187
5791,4202943
5708,4112269
5800,19423250
5953,9857801
5817,5427881
5896,4252700
1719,905
5938,948327
5830,8436630
6437,46501760
1603,694
1376,471
5951,46109280
1777,844
5801,7469609
5813,38423859
5647,19267284
5831,8332734
5828,1370542
5887,1820194
5856,2123226
5826,9746962
1691,912
5871,901040
5951,5862174
1739,855
5818,2307570
5785,6486550
7364,1402904
5951,10868189
5746,9490512
6763,25444630
1869,4786
5835,10387108
5783,4400222
5846,26311761
1667,902
5836,9541532
5836,7443555
1778,730
1357,449
5849,3159603
5978,2140279
1764,814
5881,7404248
1845,814
1404,443
5913,4266045
1586,794
1326,491
5938,9555177
1706,799
1330,309
1283,288
1263,474
5773,6687780
1612,721
1421,351
1331,313
1271,311
1557,315
1283,309
1263,446
5845,5150942
1726,836
1323,306
1273,426
5848,4201462
5943,8470141
1751,795
1343,306
1461,310
1235,303
1325,311
1265,436
7046,9364915
2564,1297
3089,1012
5950,9690632
1691,734
1427,350
1303,458
7294,8475055
2788,1957
2403,864
5886,12821681
1727,839
1358,361
1298,463
5853,3130360
5863,3200690
5858,3171450
5641,4380252
5865,2228205
7132,3690246
2872,1443
5889,5230317
1608,862
5883,1061250
6502,17042306
1744,960
5805,2615035
1696,1058
5906,3144729
1703,977
5868,4465585
1884,4696
5948,12735748
1736,802
1323,428
5866,3731402
1671,868
5808,2150522
5785,4154249
7176,15823519
2746,1331
2288,771
2188,844
5648,6167980
1658,765
1351,313
1346,458
5923,1049480
5893,5368777
5923,2121299
5915,3392766
1909,4766
1551,3147
5904,1845904
5923,2347327
5791,4725400
1669,902
7327,11944668
2848,1411
45174,902
1631,1073
1267,306
1270,288
1273,313
1260,476
1701,7429
5740,7466713
1662,739
1373,489
5891,1106582
1621,762
1298,468
5938,4241177
1788,798
1403,361
1296,323
1381,301
1258,454
5873,17923372
1751,787
1323,288
1329,315
1258,305
1280,426
5884,22200372
1729,882
5865,20907197
1631,769
1356,451
7319,21783687
2828,1316
2315,1085
5793,12805966
5891,9638710
5861,2178305
5841,5364835
5916,26225635
1666,879
5683,6429066
5971,11748831
1676,895
5967,4273818
6234,26814511
1864,782
1355,311
1275,288
1266,291
1271,291
1265,313
1228,316
1253,288
1253,288
1343,288
1259,313
1418,2215
1280,391
1258,290
1260,316
1227,283
1247,286
1263,313
43288,414
7653,12812227
3234,1651
2886,705
2801,669
2912,731
2840,711
2867,709
2829,821
5890,3085717
1636,785
1424,451
5878,3230205
1717,917
5941,7434982
1716,930
5889,3196520
1919,4698
8247,18288443
2937,8714
5885,6489408
5855,4336946
5868,3666622
1897,4642
5698,2387540
5825,1323314
1884,4578
5856,3357236
5888,2563724
1874,4708
5843,9213196
1672,784
1421,388
2335,674
5876,1008222
1648,887
5936,1341862
5854,2625694
5768,1054473
5680,4666547
6138,2813697
6869,4660049
5858,2601507
5923,5246517
1644,834
5863,1298019
5803,13148349
1686,812
5908,7415411
5946,5461833
6350,12113986
1681,822
1298,308
1268,293
1278,426
5783,1560356
5884,9579928
1629,776
1310,329
1325,437
5886,3139141
1659,764
1331,456
5920,3184735
1716,884
5795,5256394
6806,3203665
5778,3317798
5836,3015022
5947,8551952
1929,4844
5848,14247883
5866,11700919
5948,2017518
1752,949
5813,5305569
5926,2605335
7111,3372537
5873,6260191
5867,13210927
5850,17395948
5838,27728425
5821,3194789
5748,5464953
1672,884
5786,2145310
6148,37259451
5913,8509881
1702,756
1363,461
5795,6422365
5855,1090231
5894,1051639
5665,9677637
1609,731
1301,288
1276,286
1273,288
1639,508
5843,11630112
5770,4432174
5848,13834487
1711,950
5876,11762195
1606,885
6758,59844217
7331,1413
2937,1661
2357,768
2368,875
5885,17024554
1721,862
5645,9889471
1728,827
1282,464
5908,21544148
1671,802
1330,424
7585,3080457
5906,2157615
1698,820
5825,9627455
1834,857
7349,12878489
2756,1488
6116,6367081
5946,6887582
8030,10590753
2530,1497
2245,726
5859,2070326
5826,4467358
1784,849
5883,8060790
1711,877
5813,1326031
5915,29175190
1631,742
1323,471
6332,59462819
1524,769
1390,356
1287,437
6124,2593957
3792,5819409
711,515
3998,5390449
1364,548
1149,411
5668,17368803
5671,9139091
6765,25642891
7437,9050517
6383,30886747
1214,925
974,208
850,186
815,284
4899,6473641
1231,625
1008,224
946,346
4871,8420465
1461,726
4352,2102649
5247,5360081
5183,3172359
5259,3179162
6054,26679144
5266,100527086
720,565
576,128
539,121
538,185
9720,21846829
2828,1948
2073,639
2023,552
2158,649
2066,787
2146,615
2073,584
2176,698
5537,3138540
5978,9695446
1681,717
1261,328
1288,291
1413,356
1233,298
1227,443
5823,8519465
1770,894
5868,3200234
1691,709
1455,527
6091,12714705
5805,28993725
5871,7818835
5856,7523759
5620,5732305
5974,3166140
8982,22330838
1731,1128
1318,471
4089,6275478
1521,742
4159,5365264
3789,1315711
3884,8594483
3878,6525686
5722,7319783
5893,11760546
5843,5742830
1594,797
1393,361
1275,461
5918,5558612
1801,4548
1548,3180
1483,3095
6079,948642
6527,5267642
1639,1025
8203,7302216
5658,8484261
4503,7432560
1616,905
5896,40863549
1767,771
1301,351
1277,291
1273,423
6042,8443691
5100,7878285
3307,26200
2073,1098
4193,6443493
5981,10701031
1729,937
7009,5347341
5929,4333770
5805,8571113
5928,2144677
5819,5363881
1633,824
1268,474
6044,20527815
1882,832
1338,424
10907,22993287
3245,1939
2468,875
2210,706
2491,872
5888,14193363
1839,4693
5861,12742133
1731,905
5898,1093233
5720,4215021
5753,8575362
5712,7436846
5928,5371007
1696,780
1481,483
5773,12916369
5603,1082185
7487,42770512
5946,10959668
1744,897
5816,27825615
5944,14988556
5748,40023516
6099,6445407
5858,8412744
1754,850
7274,13277831
2757,1358
2764,757
2120,774
5895,1048592
5924,12837872
1721,867
5891,3481953
5968,2191434
1704,889
5928,16088969
1708,777
1436,489
6004,3192647
5859,2185137
5933,1096656
5818,6490812
5915,2140625
5853,6624615
5896,4141149
5843,6488251
5931,6401555
5900,13930986
1708,782
1323,449
5903,4248085
5941,2090920
1718,918
5751,2190221
5921,8612286
1724,872
5811,1076121
5931,1093275
5884,14219113
1616,776
1433,517
5893,7275618
1697,787
1420,294
1450,286
1273,451
5786,2315311
1827,899
6533,7512824
5803,41447709
5911,27491532
5941,22501732
5929,24440100
1669,886
6025,24079138
1716,689
1440,339
1266,311
1261,290
1483,316
1250,427
14357,1579557
7815,4911
3077,11585812
929,452
692,257
4385,12819900
5076,13843302
5785,9651215
5690,12853367
1744,727
1494,373
1258,308
1293,433
5903,4205517
1709,927
7246,4212347
5673,6443553
5906,33937532
1704,784
1329,350
1286,331
1256,288
1256,428
5845,3107220
5908,69859765
1759,892
5773,44684422
1619,889
5813,4228851
5898,18157697
2087,989
1241,293
1313,451
5911,5181140
1664,915
5748,4298330
5887,7691510
5878,3050465
5833,7668022
1647,876
5918,7300780
1644,739
1408,393
1279,441
7116,4255539
5869,6399263
1860,4705
5830,12679113
5963,2682364
5955,12128121
1762,869
1390,439
5856,6201032
1678,945
7154,16787303
1470,889
1363,4875
8341,23001087
1580,773
1371,320
1226,281
1195,286
1179,281
1180,287
1182,280
1186,293
1170,278
1269,424
5460,1950575
1615,729
1276,288
1224,441
1643,4609
5629,974782
3711,2102553
5466,3191377
5925,4345091
1789,909
5916,3175659
1686,860
5883,4272739
1543,815
1307,451
5868,3172776
5916,2141198
1751,915
5891,6468629
1633,855
1474,290
1303,436
1633,4849
5878,8477846
1737,857
1293,433
5926,5654142
1531,890
1505,4606
5710,10258914
1671,885
5921,2674636
5928,3704374
5933,2105892
5799,24672512
1627,909
5881,3610614
5860,29251763
1639,807
1445,437
6044,7431905
1771,925
5751,1095780
5745,7413383
5855,14958232
5838,7383724
6600,4748483
1631,1037
5936,10110100
1728,870
5828,13871459
5795,40874180
1814,899
5955,40604873
1762,759
1351,293
1348,338
1268,296
1278,308
1275,289
1250,291
1242,291
1337,289
1260,311
1481,451
5957,21449075
1707,802
1313,311
1300,319
1233,300
1466,311
1266,307
1262,314
1233,298
1473,298
1290,298
1263,454
5821,5556830
5788,4290270
1659,859
1307,371
1315,321
1260,308
1265,454
7359,5658662
2827,1410
2160,937
5941,4682880
1687,884
5747,3323359
6166,4657346
5642,1996035
5849,2170900
1680,776
1333,313
1371,481
6029,4381423
1667,791
1275,439
5928,4183422
5898,6499764
5964,1089930
5843,2193809
5786,2139096
1686,882
5873,10745880
1619,817
1333,336
1293,434
1802,5196
1293,391
5828,5395790
5865,5248754
1704,887
5763,5205036
1676,903
5838,1131140
1824,4731
5980,17924094
1722,699
1305,328
1309,443
5923,4573747
5810,1983123
5956,10511583
1726,938
5847,7450434
5813,6327119
5887,21387123
1742,782
1333,429
5883,4789218
5837,16472119
1676,792
1481,361
1273,496
5933,3331420
5891,15918721
1666,724
1413,351
1275,309
1263,454
5773,41147739
1646,714
1298,288
1271,290
1290,316
1248,305
1318,451
5921,35446485
1935,4750
5823,9461003
7001,7517898
5826,21506811
5949,26142824
5873,1594220
5889,3406102
5851,3754922
1616,819
5871,4210348
5891,10700693
1619,744
1476,439
5785,1058021
5900,9653359
1646,830
1360,474
5820,14279044
1744,809
5835,1872592
1849,736
1326,288
1353,316
1270,308
1281,428
5826,4438201
5668,5730099
1739,937
5878,9926799
1684,754
1313,358
1285,313
1283,316
1232,298
1253,310
1245,457
5635,1037104
1791,917
5946,2390192
1651,935
5919,10668360
6016,2531128
1822,1060
1639,4845
1523,3450
5928,5118231
2278,14453
1443,439
1286,484
5921,3514493
1654,707
1496,484
5816,3152980
5821,3160479
1704,865
5683,5320188
1652,711
1378,476
5713,2114123
5711,3524787
6993,1779039
6001,4631339
1754,932
5856,6162079
5773,2113729
5901,5497612
5976,1081727
1681,952
5911,2295704
5873,2033341
5698,2126458
1744,910
5995,4443678
5853,4236369
5857,5403087
5800,32017923
5929,12244969
5856,26760293
5990,24586743
5884,5503665
5873,5266547
5895,3221758
5690,3260063
5896,6486019
7399,2111980
5859,10660973
5851,5328033
5848,9729796
5903,10544601
5943,8637348
1658,865
1375,426
5831,6360604
1754,854
5830,4281024
7602,5310671
6889,15002617
1969,5157
5911,5285957
1669,927
5898,3192053
1770,912
5825,8542868
5931,8508046
5879,8565560
1689,890
5898,7423233
1719,917
5863,3227818
5876,2159550
5873,4250181
5830,1062830
5951,9572712
5926,17194758
5988,16221918
1707,749
1323,451
5870,5369211
1751,898
5725,15511109
1769,922
5925,647896
1697,806
5898,7364679
1671,870
5838,11753736
5836,2172717
1899,4623
5851,6372210
5853,6388254
6008,3333311
5931,7889560
5680,699338
2067,4633
1638,3207
5899,2242611
5735,7707730
1714,880
5820,1053306
5796,1197938
3841,1942138
4156,3166239
3701,1113814
1569,652
3370,1112934
4057,10666901
3974,18342305
1471,706
1250,318
1338,406
5833,22574941
1731,759
1265,303
1386,458
5964,1271446
6156,7662749
5817,13048622
5888,11980206
1574,912
5766,11676415
5893,14030713
5633,6782725
1646,915
1634,4808
5864,2093431
5926,1097908
5808,2100254
5623,2118410
1799,954
5858,6423759
1671,755
1448,471
5708,995395
5860,2507660
1683,920
5663,1173808
4054,1065924
3628,3671184
3545,1405060
1744,5487
1558,491
3084,1254085
3397,1059026
4841,1083331
3368,2101910
4162,4340626
5868,16082557
1754,897
5873,17155081
5916,22447899
5836,5618366
5858,1107261
7769,24345961
7620,12838086
5873,1030008
5961,15787841
1982,4789
5785,16811438
5869,8097430
5906,4758766
5817,6576939
5729,3208570
1688,908
5823,1122656
5730,1016313
5886,1089133
5805,3227455
5836,1041481
5947,2182398
5875,10396998
5866,22913008
5806,8253224
5916,9651530
5896,1071451
6479,17115223
5666,18210343
5921,8543576
5935,19162536
1689,869
7507,87655308
3185,7822
2837,5725
2764,6020
3119,5936
5793,1019311
1844,4949
1706,5322
1311,358
1251,336
1534,3295
2067,40132
2688,7184
2917,5835
2540,5535
2813,8118
2307,735
2285,764
2762,5975
2748,6282
2786,7264
2870,7935
2422,848
2410,850
2990,6336
1915,7424
5801,3034098
5891,2108013
5888,7356844
1779,892
5871,16186303
1699,764
1331,288
1280,436
5791,1989803
1626,872
5853,8485366
1714,877
5843,2137240
5876,2119703
1759,902
5548,5309694
1719,929
4094,1031537
3521,5395807
1357,589
1506,4131
5759,8909998
1759,832
1460,321
1360,286
1290,291
1349,488
1649,4893
3103,898667
5928,13756425
1784,847
1406,360
1280,288
1310,319
1240,293
1262,313
1272,424
5941,2050865
1674,772
1318,291
1473,494
5901,3399613
1706,784
1491,481
5933,2337684
1834,4683
5921,2595117
5874,2272013
1882,4706
5844,18003582
1636,822
1280,331
1242,296
1353,429
5818,12725638
6124,6334578
6965,10737524
5858,4236448
5850,11739928
5776,10826283
6099,11637802
7367,28732456
3776,1480
2152,752
2276,619
2195,581
2193,876
2067,915
5982,8478494
1689,714
1329,451
1718,4771
5849,10713301
1674,864
5805,10470040
1623,895
5808,23079981
1699,797
1265,293
1892,606
1287,326
1265,296
1273,293
1400,439
5951,13889379
1696,719
1293,290
1266,290
1266,285
1270,457
5791,8650652
1684,705
1271,288
1363,423
5979,19096466
1651,777
1328,288
1272,293
1273,293
1556,285
1383,336
1255,419
5873,1873857
5894,15184453
7073,31486529
5936,4266178
5819,2114862
5871,8554990
5964,32020583
1724,851
5552,46461258
732,715
5285,27046146
662,619
513,143
505,121
512,187
6600,21384523
1320,984
5153,12775109
739,694
581,182
2639,3155408
5059,12075969
4085,7752240
6907,19004832
2892,1386
5919,16081048
1766,882
1338,431
5810,4629364
5801,10220548
1646,842
1684,4700
5858,12385773
4440,7430164
6495,19113605
5796,5313152
5848,10628560
5875,41630961
5747,2107794
5828,14983566
5951,3198916
1696,897
5935,6408329
1727,736
1278,458
5849,4233509
1678,872
5860,12830586
5903,3159791
5795,48623838
1756,834
6903,6327915
4083,10598879
5244,6249355
6365,2670481
4247,16336821
2161,1016
2830,5212547
3757,8630432
3513,30852805
2740,3649647
4949,19154837
4913,1329460
4904,4464518
5485,26568406
5848,20577419
5911,7481860
1821,952
5917,10676115
5815,5365021
5875,9661387
6753,59792481
7072,56010387
6024,3206140
3181,14962125
889,454
722,269
1900,2136378
1796,1842575
1967,2771298
4145,8517458
1320,684
2676,9601455
6233,32051765
1712,1088
4191,48184438
930,653
699,150
726,154
729,162
712,232
2159,2241630
3092,3217741
1198,563
2684,3117348
4516,2466914
3107,3145971
3792,1117884
2182,5459
2910,4163435
2991,8333438
2705,4244243
2968,5375966
2879,1056963
3467,5350641
3425,5319252
2628,5325047
3611,4302619
5043,8683273
1441,696
1116,374
4877,2075082
1401,705
6204,6487814
2762,6809
4747,11955174
6732,16520429
2278,1136
4744,4169263
5520,5476318
5838,10722756
1831,840
5674,59771298
1873,880
1314,287
1297,306
1276,460
6179,6466277
1970,5968
5192,3790187
3505,18640752
976,465
777,268
4421,21778862
5523,6410995
8050,10571465
6032,3638630
6770,19714226
4853,7516733
5998,7441575
5751,14143478
1865,836
1581,484
4456,2037018
4390,6540004
5480,6774537
4542,5556241
5846,12869663
5775,9865650
7132,15957520
3122,1606
2485,943
6127,2589036
6108,11951882
4937,3237912
8840,9807511
5370,21364659
6359,28155267
5618,15327447
6326,18653516
3552,1090954
5846,46107200
5367,1216642
5920,1094331
5295,8882434
5574,4457741
5521,12795670
5910,6668937
1686,905
5791,33420231
1664,797
1393,341
1235,299
1273,476
5896,8562922
6089,8621604
2551,3068780
5186,13064523
3266,5130460
4089,31745852
5272,17174213
1684,812
1387,275
1149,486
5891,10324724
1636,874
5858,5340004
5843,3161785
1651,932
5811,9280735
5845,4822378
1561,877
5896,13064307
6111,54383817
5818,11695088
5779,11983813
5775,8612161
5833,6506716
5858,9620572
5878,1104874
5865,9477341
5828,3456220
20331,4094567
5823,26693736
5800,18420696
5833,10439278
1704,915
5820,6734563
5899,3552477
5898,4856554
5873,2161296
5828,8499783
5893,4368193
1806,4766
5843,9825280
6840,70632794
3844,1383
5948,2287140
3768,1258
5903,2101414
3786,1277
5823,4054524
5757,1063952
6547,4354706
2075,4976
1614,3232
2895,4118361
806,2209
2144,3218445
773,352
7437,12830905
4984,22380762
7553,66940263
1732,1339
4873,6358177
1527,3910
5657,6374416
5527,1080668
5873,8690295
1668,854
7032,5148205
2980,1360
2420,970
7078,12370007
5881,4200317
5801,6262650
1784,982
6074,11718096
5725,2583131
7011,4444183
5793,11142295
5948,12837815
6152,22722276
1730,932
5901,1035124
7359,16821758
5788,74097585
5955,23522447
1653,810
1428,351
1280,298
1242,481
5906,3579776
5861,4412357
5751,1068928
1666,952
7306,7789216
5876,13008020
5830,5493378
5878,48297350
5798,14048230
1636,932
5835,7556140
5798,2126575
5820,8335149
5936,3406889
5835,2129891
5798,13742200
5868,23927863
5899,18368912
1692,816
1333,441
5140,25656395
3979,6370392
3903,2764167
4873,6680230
4913,3035058
6641,20346717
8585,25701391
5959,113568588
1657,949
5865,7343553
5944,16327213
1634,737
1293,294
1356,310
1258,308
1265,290
1278,318
1237,296
1235,439
5953,4160723
1648,880
5705,13358176
5894,18205351
5716,21373020
1734,909
6835,3816935
5981,1591474
5848,2189105
5856,9665566
5913,6440356
1909,4791
5856,14984571
5929,7512927
1770,836
5844,45100067
5961,30116656
1680,940
5875,37407396
1699,927
5899,1064535
5846,12846329
5864,1099857
3743,1299
5778,5359386
1594,917
8381,19309627
8331,28790448
8692,47491366
1896,1023
1433,358
1368,459
5695,525198
59356,10725331
5473,20107060
3243,1094273
4207,5485063
5946,21326446
1819,684
1373,421
7364,25240175
5701,27796455
5911,2726455
1779,862
5888,6138007
5740,1089254
5640,3123124
6212,43619443
1734,714
1273,329
1273,291
1269,288
1273,291
1406,316
1281,301
1263,305
1290,456
5969,3498978
1754,799
1363,468
5880,3699604
1697,909
5904,1088446
5890,5646209
1759,862
1351,346
1308,454
1681,4894
5905,3399693
5843,10621753
5868,2192754
5766,21348510
7963,24573673
6013,3181585
1714,917
3737,4240209
8084,34291908
5013,6341732
4849,4263151
5572,3232135
6145,36251521
8454,7533382
1569,1316
5342,943791
7435,13364478
4433,5286507
4475,4255268
1306,667
8026,35265276
6326,3598356
8522,17107573
5846,21146217
5934,22429647
1671,872
6151,5580493
1686,935
6382,19209836
5825,19231804
5898,11789183
8083,26529797
6440,5714763
1759,915
1776,4919
5988,10577932
6041,7840003
1882,4595
5875,7506605
52916,4168115
7379,6548663
3631,1162
2606,915
5946,8557608
1643,995
6940,3230407
5933,5376018
5875,1067362
5868,1112868
6662,19290080
5721,6707772
5908,32908933
5813,16003707
5752,4315629
5856,4278110
5783,6752456
5611,6355833
5884,2180106
5894,6396619
8494,1044062
5805,11628033
5838,8567705
1667,882
5938,1031825
6991,5552185
5911,14709612
5921,6795876
5796,3608253
5833,3209414
5926,1071937
5921,15122401
1624,817
1441,416
1268,415
5816,1050662
5898,4465053
1851,4814
5883,4589573
1652,766
1643,4891
1293,393
5923,14966405
1687,714
1353,288
1380,468
5868,5195976
5766,1088146
5918,5280817
5913,2376731
5595,881464
1901,4821
5906,1037259
5660,3210121
1573,888
5954,7970762
1719,774
1406,373
1280,484
5826,2124927
5751,1104856
5705,2583960
1972,5004
5845,8355531
5819,4451902
1671,822
1358,466
5844,3051312
5705,7672687
5854,6404988
1857,824
5944,4863369
5828,4283818
5863,2122998
5831,20354117
5760,7536090
1611,867
5896,4288044
5775,1116325
1704,952
5870,4566515
5943,2611587
5885,2133459
5896,7561609
7156,10137531
5899,2102957
5936,9607886
5873,3189972
1769,900
5813,14803446
5846,11784625
8385,21368477
5288,4390784
5125,2145539
5575,3470218
1582,825
5497,1304986
5509,3332049
5582,3402005
5828,6289191
5908,2164286
1995,4660
5891,1068477
1919,4670
5848,2345727
5746,2289665
5833,2164884
5883,5163838
1766,814
1396,449
6244,4138929
6377,3575291
5901,690319
5953,3065676
1766,915
5884,3937633
1724,749
1430,509
5256,2315275
6662,3191815
8487,1082398
5893,1050790
11601,7679034
2979,1096
2932,9117
3917,1803154
1751,2432616
4547,6003323
882,574
2848,6736076
3327,10500512
933,504
1984,1049378
810,325
4133,5416213
4798,4639125
5459,11760619
5549,3260846
5951,9687540
1742,796
1316,413
5866,1044453
5715,5385339
5931,7484991
3403,4341593
955,516
6155,5383916
1264,936
3682,4256624
3590,4319364
5196,3291080
8298,12901634
1445,1020
1210,433
9098,12813933
1864,5798
6624,16982207
5965,10926738
2212,1140
3621,1050070
1348,712
3528,4198887
3523,1074185
3806,2130357
3618,3197180
1594,4139
3593,3156819
1624,4001
3819,3414494
1576,3914
3370,2046538
4340,6332407
1593,777
5302,1071842
3879,4288570
1542,3861
5968,5229108
5570,1127531
1656,778
3729,1023248
3596,4433359
1456,729
4416,1092252
3887,5525682
1373,631
1230,313
1225,353
3383,2072573
5936,4607731
1756,915
1624,4846
6314,5381082
5813,1091098
6029,8375293
5821,2113874
5739,4281669
5921,3301294
1646,797
1285,296
1243,443
5856,2103824
5919,5365322
5854,4641886
1799,932
1558,4708
5879,1235142
5901,3472830
5974,4317526
1668,905
5711,1107289
1742,979
6332,5349471
5738,1088863
3442,1037398
3577,6453458
4072,2253244
13925,2182575
4131,2170366
3889,3245564
1420,744
4075,7475187
3801,9651086
6359,22572327
1736,847
5760,21243003
6011,20243784
5865,5239147
1591,889
5735,4451836
1834,5578
5899,2081589
5645,15896603
1591,782
1305,349
1247,341
1250,474
5760,18088877
1714,764
1390,522
5843,19412058
1618,914
5898,26198286
1674,795
1298,491
5805,1264972
3839,4547522
5919,6422852
5841,5292445
7138,11638866
2669,1273
2744,985
5808,1038933
5906,5678839
5860,1316438
5827,33913105
5696,7124079
5919,5297629
1787,929
5890,3158355
5786,7851361
1586,870
5924,5859080
5871,5285294
5766,20315721
5889,12826962
5841,3190560
5833,1013899
5956,8868911
1581,814
5961,4673191
5847,5062991
5949,5343565
5893,1085025
1904,4566
5861,8298133
1789,822
5886,1123955
5813,4275252
5623,5238993
5909,4645574
1674,880
5660,5313379
5856,4229917
5835,7785458
1952,4843
5899,3375894
1734,864
5835,5641242
5859,2346495
5866,2126285
1649,910
5835,7171552
5818,5420282
5838,2016301
5798,4616384
5843,2275932
5815,4060395
5863,3200191
4577,74849491
749,889
5637,25003007
7853,74741573
1815,841
1283,296
1622,310
1266,310
1260,316
1217,301
1315,298
1218,300
1216,298
1220,301
1358,304
1571,2621
1258,408
1336,298
1255,436
6086,13640797
1718,690
1267,379
1238,296
1236,300
1235,441
5888,25564648
1736,736
1288,443
7609,28837070
5454,1517213
7022,10230816
4904,16671983
5989,12127271
9090,89191468
6925,30912272
8627,150129237
1847,1054
1469,461
5780,972529
5957,3180337
5843,5348275
1628,950
5918,2113356
5828,1075631
1801,937
6059,8514414
5820,20334909
1666,786
1285,316
1258,436
5851,27811459
5926,36162712
6031,15985518
5811,10653840
5920,2152642
5790,34143525
5820,26084811
5781,16914496
5725,23595850
5916,20178520
5831,20301067
6317,3203467
5735,23458451
5840,12677730
5813,7738911
9274,81505704
1679,1087
6231,10629690
2372,4702
5460,11762726
1533,754
1478,4205
5629,5363548
1625,936
6094,4256805
5718,3162970
5716,4340344
5888,4282623
1711,877
5610,3149889
2075,4858
5976,14647983
1687,781
1323,463
7076,19863165
1764,721
1401,376
1247,299
1265,474
7677,25269812
3167,1283
2062,567
1980,594
2595,672
2203,791
2265,767
2207,752
2255,1210
2270,714
1867,509
2139,582
1498,3678
5881,7109650
5948,17566910
1694,895
6454,26037805
1174,765
895,337
5526,19863431
704,893
2752,138
708,348
562,138
562,137
560,135
2280,206
2737,10334685
910,469
8931,64262373
1646,865
1216,281
1182,283
1156,283
1163,281
1160,278
1155,278
1153,283
1300,292
1179,295
1156,278
1568,2448
1205,382
1146,288
1194,290
1312,400
5881,1855533
4135,5925966
6994,4621355
9209,25082429
2430,1724
1934,690
2085,545
1606,499
1808,556
1689,521
1724,575
1588,623
7627,18062514
1683,838
1253,305
1310,309
1278,301
1271,308
1263,310
1248,466
6027,6317642
5958,1043716
5814,11290151
1679,829
1280,456
5903,2951294
5850,1458996
5886,17433312
1711,827
1295,355
1292,334
1248,321
1253,453
5461,2802863
5879,4185475
5893,3202094
5829,4185666
5825,4271127
1676,707
1488,458
5877,1026423
5881,3203940
1649,852
5868,3189638
5863,5346848
1536,811
1341,468
5841,4498689
1774,915
7769,13188645
1681,1015
1297,336
1388,371
1539,448
5905,8780029
1751,858
1326,448
6532,9929249
1694,814
1343,336
1255,298
1390,296
1263,311
1260,288
1283,449
6006,10582403
1687,832
1275,354
1328,311
1268,321
1233,298
1218,300
1221,300
1223,446
5870,4131312
5843,1241060
1614,902
5887,5227431
1596,854
5359,9606516
1819,990
5881,4363271
5798,2142809
5888,8795358
1809,4844
5811,5693237
5936,4395013
7198,3897754
5592,6392779
1599,871
5516,8581967
1925,5024
5678,15096306
1581,802
1313,491
5878,5205820
5914,9662156
5898,4313084
5835,4285178
1674,890
5825,6579356
5999,3048408
5783,9625068
5696,3263207
5901,7514365
5743,7461369
5813,3232050
5750,2079755
5799,1099381
5881,2121544
1919,4625
5924,5349814
5806,17107766
5857,32930300
5692,13536558
5950,14697132
5908,9824358
5939,9204435
5835,67079205
5876,76636657
5948,5406151
5946,1051481
5896,5553144
5950,10738191
1707,869
1698,4703
5911,3321012
5923,1098329
5858,4330370
5701,11089598
1829,844
1369,451
5866,4242730
5930,4928737
5966,383005
6900,4311533
5973,1078527
5876,7694045
5914,4266929
1742,874
5768,9693429
5860,2034431
5836,2129457
5831,10685036
7362,6313407
13106,24652904
5157,12984640
1490,655
1137,372
5502,16085562
5854,9063267
1712,899
5848,9603724
5903,9489348
5846,2585869
5786,9439587
5859,11707519
1761,875
5833,3403052
5881,6555791
5928,3132029
6001,3158889
7460,9691291
1624,1047
8504,6396623
5883,1047773
7465,14277878
5390,10318628
3815,3599216
3954,4554263
11192,129024117
3721,2648
2844,1080
3165,1502
3052,917
2759,764
2781,922
2379,731
2052,603
2202,661
1314,551
1158,278
1677,3886
1299,385
54949,281
1294,712
1168,278
1153,283
1151,285
1156,283
1259,281
1158,281
1167,403
8709,92105712
1416,920
1271,337
1197,271
1138,397
1520,4714
1157,363
1377,3410
1390,2679
1339,2582
1329,3112
1127,292
1381,2688
1343,2602
1345,3045
1114,295
1343,3715
1114,361
1112,269
5245,466630
5304,5604697
5615,1055104
5234,1091437
4655,6387984
5216,2145935
5178,1305399
4870,10579615
1605,1030
1443,532
4199,3178000
4006,3740929
1767,752
3586,4323547
1543,597
4217,2120351
5770,7845288
1580,832
4493,3341860
1952,882
6073,10986376
1684,939
1306,491
5928,1317771
5931,6377514
6357,4746238
5859,6360203
5895,2612517
5907,5508613
6880,2097741
5881,4461167
5926,7362132
1762,942
5841,6733292
1709,754
1378,413
5891,1058650
1766,837
5851,3421553
1644,922
5673,13686264
1752,862
5849,1383503
5833,9790896
5871,6155974
5818,2077224
1694,864
5795,7518334
5916,17933776
1671,797
1391,351
1329,315
1343,494
5896,10347381
5904,1364300
1810,4693
5853,6842739
1638,918
5821,2110594
5861,6371800
1739,774
1308,449
1716,5003
1300,346
6114,16018133
1742,746
1383,310
1283,321
1233,301
1225,301
1441,441
5776,2002405
5968,9867784
1604,779
5881,7726058
5781,2130010
5996,32552884
1794,760
1300,286
1340,321
1273,311
1263,288
1263,288
1260,286
1255,288
3603,766
1306,323
2817,2553
1499,360
1286,313
1416,435
5864,2415342
1684,867
5821,568251
5655,6549146
